model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'random_state': 4}",5,0.4838709677419355,0.7894736842105263,0.7285632150514804,0.9771101573676682,0.733811610866212,0.6825938566552902,0.8810572687224669,0.8784294992894671,0.9911133494800138,0.8783132879285903,9.848283183000603
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 75, 'random_state': 4}",1,0.5217391304347826,0.8,0.7099386572942472,0.9833343582805485,0.7534371724281697,0.8553459119496856,0.9784172661870504,0.9757836883224846,0.9983305268914698,0.9757828970903607,7.595743586999561
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 75, 'random_state': 4}",2,0.5384615384615384,0.75,0.716383206354958,0.9717614753794204,0.6714573309147144,0.8351648351648352,0.9681528662420382,0.9773239177785704,0.9988103735427074,0.9773187045611872,9.731197170000087
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 75, 'random_state': 4}",3,0.4117647058823529,0.7,0.6175213200595221,0.9748140635564571,0.5986063275584422,0.7963800904977375,0.9723756906077348,0.9605944236302305,0.9968629053583018,0.9605439090466642,11.15976215199953
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 75, 'random_state': 4}",4,0.3684210526315789,0.56,0.5912417954395562,0.9591953148767873,0.5553852796538046,0.7568627450980392,0.9414634146341463,0.9356291378808365,0.9959732014451577,0.9355751330327117,12.748206753999511
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 75, 'random_state': 4}",5,0.6129032258064516,0.7916666666666666,0.7393150529982825,0.9783100281508146,0.7454478211981912,0.7098976109215017,0.9244444444444444,0.9159940686609382,0.9940900541446225,0.9158620454872191,14.228324061000421
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100, 'random_state': 4}",1,0.5217391304347826,0.8571428571428571,0.7190320224228794,0.9822274152881126,0.7636717635062373,0.9119496855345912,1.0,0.9963249196917414,0.9997967128650174,0.9963249196917413,10.566307505000623
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100, 'random_state': 4}",2,0.5384615384615384,0.7777777777777778,0.7053500370954012,0.971390404096627,0.6585905330427885,0.9010989010989011,0.9939393939393939,0.9907243310465924,0.9994888528079107,0.9907233486877868,12.620703655999932
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100, 'random_state': 4}",3,0.4117647058823529,0.7,0.6127622973398624,0.9741801893171061,0.5938344449371179,0.8461538461538461,0.9894179894179894,0.9773880256419656,0.9983616470070472,0.9773355195882059,14.564583653999762
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100, 'random_state': 4}",4,0.3684210526315789,0.5833333333333334,0.5890032070858253,0.9595375722543353,0.5531391669548398,0.8196078431372549,0.9631336405529954,0.9646173029583504,0.9980350064891789,0.9645679579059349,16.59764861700023
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 100, 'random_state': 4}",5,0.5806451612903226,0.75,0.7269467422708075,0.9779869860168905,0.7340975073153128,0.757679180887372,0.940677966101695,0.9480098623361318,0.9966467929932534,0.9479554032433507,19.31613418699999
