model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 75, 'random_state': 4}",1,0.5217391304347826,0.8571428571428571,0.8038023151274604,0.9859172252628989,0.8362016991072415,0.6792452830188679,0.9391304347826087,0.9342041535215437,0.9966538577781616,0.9341899983527919,8.711150508000173
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 75, 'random_state': 4}",2,0.5128205128205128,0.8,0.7300562329890093,0.9776244016475565,0.6787366267396114,0.7692307692307693,0.9090909090909091,0.9421402515424145,0.9971815003934918,0.9421363962246534,10.55122492100054
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 75, 'random_state': 4}",3,0.4117647058823529,0.7777777777777778,0.7167575761514764,0.9813218390804597,0.7014902134984332,0.6380090497737556,0.88125,0.882714975003936,0.9939680502674806,0.8826789785334945,10.677390699999705
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 75, 'random_state': 4}",4,0.34210526315789475,0.65,0.6116135337384763,0.9687404928506237,0.5740850427986054,0.6352941176470588,0.8393782383419689,0.8680427485670797,0.9933473639903188,0.8679997212382301,13.059441890999551
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 75, 'random_state': 4}",5,0.4838709677419355,0.7894736842105263,0.7239883181729294,0.9813558539849555,0.7310370065242919,0.6177474402730375,0.8341013824884793,0.8477087821568017,0.9921244185402139,0.847673726160886,16.925440444000742
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 4}",1,0.5652173913043478,0.8666666666666667,0.8014457921877489,0.9854867474325072,0.8332213485555177,0.7358490566037735,0.936,0.9486595335184652,0.9974310262942014,0.9486502860454588,10.668919842999458
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 4}",2,0.48717948717948717,0.7916666666666666,0.7048955885393297,0.9762514379012208,0.6407277555901143,0.7692307692307693,0.9150326797385621,0.9535835155074063,0.9977867718767077,0.9535764337815964,13.495061630000237
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 4}",3,0.4411764705882353,0.75,0.7110339205521023,0.9803921568627451,0.6964464826003569,0.669683257918552,0.8862275449101796,0.8943073212463502,0.9946753527729032,0.8942301086986618,13.756299746000877
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 4}",4,0.3157894736842105,0.631578947368421,0.6136565741484432,0.9688165500456344,0.5765658238330478,0.6470588235294118,0.8638743455497382,0.8798115432627572,0.9940692412922235,0.8797480993429381,16.29148854699997
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 4}",5,0.4838709677419355,0.7894736842105263,0.7399931372225752,0.9819557893765287,0.7470436718859861,0.6279863481228669,0.847926267281106,0.8640408489779636,0.9931273381990693,0.8640084997190558,23.479994784000155
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 125, 'random_state': 4}",1,0.5652173913043478,0.8666666666666667,0.8117750106704288,0.9860402189287253,0.8423381114507766,0.7547169811320755,0.9375,0.9542407013925285,0.9977278614913,0.9542307876176697,12.942325652999898
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 125, 'random_state': 4}",2,0.48717948717948717,0.76,0.7064020334355094,0.9761772236446621,0.642558057268859,0.8076923076923077,0.9363057324840764,0.963581272089874,0.9982142530322402,0.9635782209557353,16.443361371999345
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 125, 'random_state': 4}",3,0.4411764705882353,0.75,0.7083873733884576,0.9803076402974983,0.6937758138060166,0.6742081447963801,0.8922155688622755,0.9004681561723432,0.9950072764323107,0.900434867836674,17.57962058799967
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=3, random_state=4), 'learning_rate': 0.1, 'n_estimators': 125, 'random_state': 4}",4,0.3157894736842105,0.631578947368421,0.6160094561398258,0.9681320352905385,0.5799727588334608,0.6549019607843137,0.8608247422680413,0.8896727328023633,0.9945687326809077,0.8896446310661684,20.159577042999445
